affected_downstream_layers,closure_dependency,company_id,confidence,current_period_end,current_publish_date,current_ttm_impact,downstream_layer_count,evidence_types_needed,exact_information_needed,existing_local_evidence_summary,fact_count,first_batch_score,fiscal_quarter,fiscal_year,lifecycle_impact,preferred_source_type,priority,quarter_position_latest8q,research_request,research_task_id,score_impact,status,structural_warning,ticker,valuation_impact,why_needed
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1095,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0155,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,HR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1122,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q2,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0157,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,HYPD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1139,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0159,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,IDN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1139,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-03-19,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0160,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,IDN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1164,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-10,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q2,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2026 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0161,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,IMVT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1164,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q3,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0162,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,IMVT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,MISSING_QUARTER_EXISTENCE,1164,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-20,NO,0,MISSING_QUARTER_EXISTENCE,Verify missing quarter existence/source evidence for FY2026 Q4,Phase 8G issue=MISSING_QUARTER|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_MISSING_QUARTER_SOURCE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q4,2026,NO,"issuer IR release, annual report, or financial reports page",P2_LATEST4Q,2,Research official issuer sources for FY2026 Q4. Verify missing quarter existence/source evidence. Do not research other fields.,P8H-2-0163,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,IMVT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1208,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-10-22,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0164,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ISRG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1208,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-03,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0165,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ISRG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1208,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-04-22,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0166,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,ISRG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1236,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2026-05-05,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0167,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,JKHY,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1236,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-03,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q2,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q2,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0168,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,JKHY,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1264,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-13,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0169,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,KLRS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1345,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0176,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LILA,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1352,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-09-26,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0177,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LITS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1352,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-14,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0178,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LITS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1352,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-17,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q2,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0179,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LITS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1354,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-07,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0180,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LIXT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1354,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0181,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LIXT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1379,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q2,Phase 8G issue=PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0182,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LRHC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1379,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0183,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LRHC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1379,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q4,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q4,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify first-public result publication date. Do not research other fields.,P8H-2-0184,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LRHC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1384,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0185,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LTBR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1384,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-26,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0186,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LTBR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1400,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2026-01-20,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q2,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0188,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LWLG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1400,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-14,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0189,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LWLG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1409,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2026-04-23,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0190,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LYTS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1409,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-01-22,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q2,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q2,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0191,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,LYTS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1416,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=WEEK_BASED_52_53,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0194,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,MAGN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,1431,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-05,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0195,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,MBIO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1462,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0198,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,METCB,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1462,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0199,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,METCB,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT,1463,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-06,NO,0,EBIT_DIRECT,Verify EBIT for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify EBIT. Do not research other fields.,P8H-2-0200,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,MFA,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
