evidence_type,exact_anchor_coverage,fiscal_quarter,fiscal_year,keep_external,local_fq_status,local_fy_status,local_sequence_status,original_request,priority,remaining_external_requirement,removal_reason,research_task_id,structural_boundary_status,ticker
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,TARGET_COLLISION_EVIDENCE,,P8H-3-0444,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
FISCAL_TRANSITION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,FISCAL_TRANSITION_EVIDENCE,,P8H-3-0445,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,OFFICIAL_PERIOD_END,,P8H-3-0445,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0445,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,TARGET_COLLISION_EVIDENCE,,P8H-3-0445,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
FISCAL_TRANSITION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,FISCAL_TRANSITION_EVIDENCE,,P8H-3-0446,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,OFFICIAL_PERIOD_END,,P8H-3-0446,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0446,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,TARGET_COLLISION_EVIDENCE,,P8H-3-0446,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
FISCAL_TRANSITION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,FISCAL_TRANSITION_EVIDENCE,,P8H-3-0447,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,OFFICIAL_PERIOD_END,,P8H-3-0447,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0447,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,TARGET_COLLISION_EVIDENCE,,P8H-3-0447,STRUCTURAL_OR_BOUNDARY_REVIEW,BOX
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, lineage/source ownership evidence, Shares Outstanding, target collision evidence. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-0467,STRUCTURAL_OR_BOUNDARY_REVIEW,BTBD
LINEAGE_OWNERSHIP_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, lineage/source ownership evidence, Shares Outstanding, target collision evidence. Do not research other fields.",P3_LATEST8Q,LINEAGE_OWNERSHIP_EVIDENCE,,P8H-3-0467,STRUCTURAL_OR_BOUNDARY_REVIEW,BTBD
SHARES_OUTSTANDING,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, lineage/source ownership evidence, Shares Outstanding, target collision evidence. Do not research other fields.",P3_LATEST8Q,SHARES_OUTSTANDING,,P8H-3-0467,STRUCTURAL_OR_BOUNDARY_REVIEW,BTBD
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, lineage/source ownership evidence, Shares Outstanding, target collision evidence. Do not research other fields.",P3_LATEST8Q,TARGET_COLLISION_EVIDENCE,,P8H-3-0467,STRUCTURAL_OR_BOUNDARY_REVIEW,BTBD
CASH,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Cash, first-public result publication date, lineage/source ownership evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,CASH,,P8H-3-0475,NO_STRUCTURAL_BOUNDARY,BTSG
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Cash, first-public result publication date, lineage/source ownership evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-0475,NO_STRUCTURAL_BOUNDARY,BTSG
LINEAGE_OWNERSHIP_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Cash, first-public result publication date, lineage/source ownership evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,LINEAGE_OWNERSHIP_EVIDENCE,,P8H-3-0475,NO_STRUCTURAL_BOUNDARY,BTSG
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Cash, first-public result publication date, lineage/source ownership evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0475,NO_STRUCTURAL_BOUNDARY,BTSG
CASH,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Cash, first-public result publication date, lineage/source ownership evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,CASH,,P8H-3-0476,NO_STRUCTURAL_BOUNDARY,BTSG
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Cash, first-public result publication date, lineage/source ownership evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-0476,NO_STRUCTURAL_BOUNDARY,BTSG
LINEAGE_OWNERSHIP_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Cash, first-public result publication date, lineage/source ownership evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,LINEAGE_OWNERSHIP_EVIDENCE,,P8H-3-0476,NO_STRUCTURAL_BOUNDARY,BTSG
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Cash, first-public result publication date, lineage/source ownership evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0476,NO_STRUCTURAL_BOUNDARY,BTSG
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-0491,NO_STRUCTURAL_BOUNDARY,BZFD
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0491,NO_STRUCTURAL_BOUNDARY,BZFD
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-0491,NO_STRUCTURAL_BOUNDARY,BZFD
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0491,NO_STRUCTURAL_BOUNDARY,BZFD
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0541,NO_STRUCTURAL_BOUNDARY,CDE
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0541,NO_STRUCTURAL_BOUNDARY,CDE
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0541,NO_STRUCTURAL_BOUNDARY,CDE
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0541,NO_STRUCTURAL_BOUNDARY,CDE
FISCAL_TRANSITION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,FISCAL_TRANSITION_EVIDENCE,,P8H-3-0567,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,OFFICIAL_PERIOD_END,,P8H-3-0567,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0567,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,TARGET_COLLISION_EVIDENCE,,P8H-3-0567,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
FISCAL_TRANSITION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,FISCAL_TRANSITION_EVIDENCE,,P8H-3-0568,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,OFFICIAL_PERIOD_END,,P8H-3-0568,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0568,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,TARGET_COLLISION_EVIDENCE,,P8H-3-0568,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
FISCAL_TRANSITION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,FISCAL_TRANSITION_EVIDENCE,,P8H-3-0569,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,OFFICIAL_PERIOD_END,,P8H-3-0569,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0569,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P3_LATEST8Q,TARGET_COLLISION_EVIDENCE,,P8H-3-0569,STRUCTURAL_OR_BOUNDARY_REVIEW,CGC
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q1,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-0580,STRUCTURAL_OR_BOUNDARY_REVIEW,CHMI
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0580,STRUCTURAL_OR_BOUNDARY_REVIEW,CHMI
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-0580,STRUCTURAL_OR_BOUNDARY_REVIEW,CHMI
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q1,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0580,STRUCTURAL_OR_BOUNDARY_REVIEW,CHMI
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-0586,NO_STRUCTURAL_BOUNDARY,CHRD
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-0586,NO_STRUCTURAL_BOUNDARY,CHRD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0586,NO_STRUCTURAL_BOUNDARY,CHRD
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0586,NO_STRUCTURAL_BOUNDARY,CHRD
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-0589,NO_STRUCTURAL_BOUNDARY,CHRS
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-0589,NO_STRUCTURAL_BOUNDARY,CHRS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0589,NO_STRUCTURAL_BOUNDARY,CHRS
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0589,NO_STRUCTURAL_BOUNDARY,CHRS
CAPEX_FOR_FCF,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,CAPEX_FOR_FCF,,P8H-3-0597,NO_STRUCTURAL_BOUNDARY,CIM
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0597,NO_STRUCTURAL_BOUNDARY,CIM
FCF_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,FCF_DIRECT,,P8H-3-0597,NO_STRUCTURAL_BOUNDARY,CIM
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, EBIT, FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0597,NO_STRUCTURAL_BOUNDARY,CIM
